Topic,Rating,Mean,CI.L,CI.U
2,3.46464646464647,0.217453753108342,0.213158287917803,0.22174921829888
2,3.50505050505051,0.217601166243345,0.213352091429365,0.221850241057325
2,3.54545454545455,0.217748579378349,0.213542331718843,0.221954827037855
2,3.58585858585859,0.217895992513352,0.213728898922128,0.222063086104576
2,3.62626262626263,0.218043405648356,0.213911688614292,0.222175122682419
2,3.66666666666667,0.218190818783359,0.214090603017361,0.222291034549357
2,3.70707070707071,0.218338231918362,0.214265552206854,0.222410911629871
2,3.74747474747475,0.218485645053366,0.214436455287011,0.222534834819721
2,3.78787878787879,0.218633058188369,0.214603241502464,0.222662874874275
2,3.82828282828283,0.218780471323373,0.214765851253345,0.222795091393401
2,3.86868686868687,0.218927884458376,0.214924236981641,0.222931531935111
2,3.90909090909091,0.21907529759338,0.215078363899173,0.223072231287586
2,3.94949494949495,0.219222710728383,0.215228210531809,0.223217210924957
2,3.98989898989899,0.219370123863386,0.215373769060369,0.223366478666403
2,4.03030303030303,0.21951753699839,0.215515045445695,0.223520028551084
2,4.07070707070707,0.219664950133393,0.215652059333258,0.223677840933528
2,4.11111111111111,0.219812363268397,0.21578484374084,0.223839882795953
2,4.15151515151515,0.2199597764034,0.215913444540772,0.224006108266028
2,4.19191919191919,0.220107189538403,0.216037919755407,0.2241764593214
2,4.23232323232323,0.220254602673407,0.216158338690492,0.224350866656322
2,4.27272727272727,0.22040201580841,0.216274780935609,0.224529250681211
2,4.31313131313131,0.220549428943414,0.216387335263614,0.224711522623214
2,4.35353535353535,0.220696842078417,0.216496098462077,0.224897585694757
2,4.39393939393939,0.220844255213421,0.216601174129157,0.225087336297684
2,4.43434343434343,0.220991668348424,0.216702671464341,0.225280665232507
2,4.47474747474748,0.221139081483427,0.21680070408141,0.225477458885445
2,4.51515151515152,0.221286494618431,0.216895388867071,0.225677600369791
2,4.55555555555556,0.221433907753434,0.216986844904369,0.2258809706025
2,4.5959595959596,0.221581320888438,0.217075192475479,0.226087449301397
2,4.63636363636364,0.221728734023441,0.217160552154115,0.226296915892767
2,4.67676767676768,0.221876147158445,0.217243043993715,0.226509250323174
2,4.71717171717172,0.222023560293448,0.217322786813962,0.226724333772934
2,4.75757575757576,0.222170973428451,0.217399897585156,0.226942049271747
2,4.7979797979798,0.222318386563455,0.217474490907463,0.227162282219447
2,4.83838383838384,0.222465799698458,0.217546678580167,0.22738492081675
2,4.87878787878788,0.222613212833462,0.217616569254685,0.227609856412238
2,4.91919191919192,0.222760625968465,0.217684268164206,0.227836983772725
2,4.95959595959596,0.222908039103469,0.217749876922321,0.228066201284617
2,5,0.223055452238472,0.217813493382871,0.228297411094073
3,1,0.103042289353833,0.0931569077107006,0.112927670996966
3,1.04040404040404,0.108968718825325,0.0991984156748578,0.118739021975792
3,1.08080808080808,0.114895148296816,0.105239681073075,0.124550615520558
3,1.12121212121212,0.120821577768308,0.111280695146634,0.130362460389981
3,1.16161616161616,0.126748007239799,0.117321448730595,0.136174565749003
3,1.2020202020202,0.13267443671129,0.123361932231322,0.141986941191259
3,1.24242424242424,0.138600866182782,0.129402135602615,0.147799596762949
3,1.28282828282828,0.144527295654273,0.135442048320345,0.153612542988202
3,1.32323232323232,0.150453725125765,0.141481659355504,0.159425790896026
3,1.36363636363636,0.156380154597256,0.147520957145556,0.165239352048956
3,1.4040404040404,0.162306584068748,0.153559929563989,0.171053238573506
3,1.44444444444444,0.168233013540239,0.159598563887939,0.176867463192539
3,1.48484848484848,0.174159443011731,0.165636846763774,0.182682039259687
3,1.52525252525253,0.180085872483222,0.1716747641705,0.188496980795944
3,1.56565656565657,0.186012301954714,0.177712301380853,0.194312302528574
3,1.60606060606061,0.191938731426205,0.183749442919935,0.200128019932474
3,1.64646464646465,0.197865160897696,0.189786172521245,0.205944149274148
3,1.68686868686869,0.203791590369188,0.195822473079937,0.211760707658439
3,1.72727272727273,0.209718019840679,0.201858326603159,0.2175777130782
3,1.76767676767677,0.215644449312171,0.20789371415729,0.223395184467051
3,1.80808080808081,0.221570878783662,0.213928615811914,0.22921314175541
3,1.84848484848485,0.227497308255154,0.21996301058034,0.235031605929967
3,1.88888888888889,0.233423737726645,0.225996876356515,0.240850599096775
3,1.92929292929293,0.239350167198137,0.232030189848128,0.246670144548145
3,1.96969696969697,0.245276596669628,0.238062926505749,0.252490266833507
3,2.01010101010101,0.251203026141119,0.244095060447834,0.258310991834405
3,2.05050505050505,0.257129455612611,0.250126564381434,0.264132346843787
3,2.09090909090909,0.263055885084102,0.256157409518476,0.269954360649729
3,2.13131313131313,0.268982314555594,0.262187565487491,0.275777063623696
3,2.17171717171717,0.274908744027085,0.268217000240709,0.281600487813461
3,2.21212121212121,0.280835173498577,0.274245679956459,0.287424667040695
3,2.25252525252525,0.286761602970068,0.28027356893688,0.293249637003256
3,2.29292929292929,0.29268803244156,0.286300629500999,0.299075435382121
3,2.33333333333333,0.298614461913051,0.292326821873302,0.3049021019528
3,2.37373737373737,0.304540891384542,0.29835210406804,0.310729678701045
3,2.41414141414141,0.310467320856034,0.304376431769584,0.316558209942484
3,2.45454545454545,0.316393750327525,0.310399758209324,0.322387742445727
3,2.4949494949495,0.322320179799017,0.316422034039733,0.328218325558301
3,2.53535353535354,0.328246609270508,0.322443207206412,0.334050011334604
3,2.57575757575758,0.334173038742,0.328463222819185,0.339882854664815
3,2.61616161616162,0.340099468213491,0.334482023023515,0.345716913403468
3,2.65656565656566,0.346025897684983,0.340499546873874,0.351552248496091
3,2.6969696969697,0.351952327156474,0.346515730210997,0.357388924101951
3,2.73737373737374,0.357878756627966,0.352530505545342,0.363227007710589
3,2.77777777777778,0.363805186099457,0.358543801949532,0.369066570249382
3,2.81818181818182,0.369731615570948,0.364555544963,0.374907686178897
3,2.85858585858586,0.37565804504244,0.37056565651259,0.380750433572289
3,2.8989898989899,0.381584474513931,0.376574054853414,0.386594894174449
3,2.93939393939394,0.387510903985423,0.382580654534823,0.392441153436023
3,2.97979797979798,0.393437333456914,0.388585366396961,0.398289300516867
3,3.02020202020202,0.399363762928406,0.3945880976039,0.404139428252911
3,3.06060606060606,0.405290192399897,0.400588751719895,0.409991633079899
3,3.1010101010101,0.411216621871389,0.406587228835734,0.415846014907043
3,3.14141414141414,0.41714305134288,0.41258342575248,0.42170267693328
3,3.18181818181818,0.423069480814371,0.418577236230003,0.42756172539874
3,3.22222222222222,0.428995910285863,0.424568551307643,0.433423269264083
3,3.26262626262626,0.434922339757354,0.430557259703868,0.439287419810841
3,3.3030303030303,0.440848769228846,0.436543248301042,0.445154290156649
3,3.34343434343434,0.446775198700337,0.442526402720151,0.451023994680524
3,3.38383838383838,0.452701628171829,0.448506607988584,0.456896648355073
3,3.42424242424242,0.45862805764332,0.454483749301812,0.462772365984828
3,3.46464646464647,0.464554487114812,0.460457712876922,0.468651261352702
3,3.50505050505051,0.470480916586303,0.466428386892633,0.474533446279973
3,3.54545454545455,0.476407346057794,0.472395662506591,0.480419029608998
3,3.58585858585859,0.482333775529286,0.478359434936559,0.486308116122013
3,3.62626262626263,0.488260205000777,0.484319604587885,0.49220080541367
3,3.66666666666667,0.494186634472269,0.490276078205411,0.498097190739127
3,3.70707070707071,0.50011306394376,0.496228770024201,0.503997357863319
3,3.74747474747475,0.506039493415252,0.502177602890409,0.509901383940094
3,3.78787878787879,0.511965922886743,0.508122509321525,0.515809336451961
3,3.82828282828283,0.517892352358235,0.514063432474532,0.521721272241938
3,3.86868686868687,0.523818781829726,0.520000326991258,0.527637236668194
3,3.90909090909091,0.529745211301218,0.525933159692687,0.533557262909748
3,3.94949494949495,0.535671640772709,0.531861910097993,0.539481371447425
3,3.98989898989899,0.5415980702442,0.53778657074968,0.545409569738721
3,4.03030303030303,0.547524499715692,0.543707147332865,0.551341852098519
3,4.07070707070707,0.553450929187183,0.549623658584299,0.557278199790067
3,4.11111111111111,0.559377358658675,0.555536135994495,0.563218581322855
3,4.15151515151515,0.565303788130166,0.561444623313913,0.56916295294642
3,4.19191919191919,0.571230217601658,0.567349175881025,0.57511125932229
3,4.23232323232323,0.577156647073149,0.573249859795774,0.581063434350524
3,4.27272727272727,0.583083076544641,0.579146750966248,0.587019402123033
3,4.31313131313131,0.589009506016132,0.585039934059025,0.592979077973239
3,4.35353535353535,0.594935935487623,0.590929501384675,0.598942369590572
3,4.39393939393939,0.600862364959115,0.596815551749319,0.604909178168911
3,4.43434343434343,0.606788794430606,0.602698189301317,0.610879399559896
3,4.47474747474748,0.612715223902098,0.608577522399131,0.616852925405064
3,4.51515151515152,0.618641653373589,0.614453662522762,0.622829644224417
3,4.55555555555556,0.624568082845081,0.620326723246949,0.628809442443212
3,4.5959595959596,0.630494512316572,0.626196819290099,0.634792205343045
3,4.63636363636364,0.636420941788064,0.63206406564867,0.640777817927457
3,4.67676767676768,0.642347371259555,0.637928576822911,0.646766165696199
3,4.71717171717172,0.648273800731047,0.643790466136383,0.65275713532571
3,4.75757575757576,0.654200230202538,0.649649845148811,0.658750615256265
3,4.7979797979798,0.660126659674029,0.655506823159417,0.664746496188641
3,4.83838383838384,0.666053089145521,0.661361506796101,0.670744671494941
3,4.87878787878788,0.671979518617012,0.667213999684502,0.676745037549523
3,4.91919191919192,0.677905948088504,0.673064402190143,0.682747493986864
3,4.95959595959596,0.683832377559995,0.678912811226381,0.68875194389361
3,5,0.689758807031487,0.684759320120731,0.694758293942242
